Fecha,Radiacion_Solar_Global_kWh_m2,Radiacion_Cielo_Despejado_kWh_m2,Radiacion_Directa_Normal_kWh_m2,Radiacion_Difusa_kWh_m2,Temperatura_Media_C,Temperatura_Maxima_C,Temperatura_Minima_C,Velocidad_Viento_m_s,Direccion_Viento_grados,Precipitacion_mm,Humedad_Relativa_pct,Nubosidad_pct
2020-01-01,2.5531,2.6059,5.6194,0.6929,5.65,11.52,0.32,0.95,42.8,0.0,68.87,13.47
2020-01-02,2.507,2.6023,5.5498,0.7466,4.5,10.34,0.5,0.9,181.0,0.0,83.56,49.52
2020-01-03,1.6529,2.3462,1.0212,1.2643,2.87,8.28,0.21,2.33,5.6,0.0,91.79,67.06
2020-01-04,2.5817,2.6479,6.2383,0.4925,3.85,10.68,0.43,4.63,36.1,0.0,85.91,6.67
2020-01-05,2.7509,2.7569,7.3502,0.3511,4.6,11.88,-1.61,2.49,36.0,0.0,73.62,2.19
2020-01-06,2.5625,2.6902,6.2234,0.5083,4.96,12.38,0.33,1.62,30.1,0.0,65.96,10.46
2020-01-07,2.6762,2.7809,6.593,0.5803,4.5,13.9,-0.66,2.78,14.3,0.0,69.61,17.13
2020-01-08,2.6102,2.7168,6.2518,0.5933,6.54,15.43,0.51,2.46,36.3,0.0,69.73,25.31
2020-01-09,2.58,2.6323,5.862,0.5738,5.08,11.8,1.23,1.88,268.5,0.0,88.92,19.03
2020-01-10,2.6782,2.8104,6.3485,0.5256,3.3,9.78,-0.84,4.8,8.9,0.0,83.22,13.74
2020-01-11,2.8579,2.8826,7.2554,0.4054,2.92,10.23,-2.19,2.74,18.5,0.0,71.78,1.9
2020-01-12,2.9172,2.9309,7.2658,0.4306,2.85,9.4,-2.77,1.61,10.0,0.0,61.4,3.47
2020-01-13,2.3446,2.7929,3.2959,1.6438,0.73,5.51,-2.37,1.82,205.8,0.0,82.47,52.73
2020-01-14,2.6407,2.8954,6.0559,0.5777,0.51,6.66,-2.28,2.35,212.8,0.0,91.91,33.31
2020-01-15,0.9718,2.6779,0.1805,0.8146,3.81,6.17,0.73,3.23,206.4,0.05,98.09,93.62
2020-01-16,1.5134,2.8051,2.7082,0.7824,5.11,11.2,2.27,2.99,203.8,0.14,88.94,89.38
2020-01-17,1.997,2.9602,2.5618,1.2749,5.8,10.88,3.37,2.98,276.4,0.19,82.72,66.44
2020-01-18,1.1155,2.8464,1.879,0.6014,4.71,6.78,1.77,3.63,211.9,3.82,95.74,89.97
2020-01-19,1.74,2.9791,2.0014,1.0927,3.7,8.51,-0.42,9.59,14.8,0.61,68.77,81.81
2020-01-20,1.385,2.7996,0.648,1.1069,1.0,3.31,-1.14,10.72,35.6,0.78,66.52,85.51
2020-01-21,1.1765,2.8742,0.0432,1.0097,2.98,5.87,0.82,9.41,42.1,6.56,83.59,98.94
2020-01-22,1.6469,2.783,1.4798,1.0915,4.13,9.13,1.34,4.37,72.5,0.8,87.55,88.93
2020-01-23,1.9404,2.7502,2.2826,1.1484,3.46,9.23,-0.09,3.01,105.2,0.27,89.7,69.45
2020-01-24,1.1359,2.8553,0.7997,0.8988,4.85,7.8,2.76,2.77,135.4,3.16,93.43,99.38
2020-01-25,1.2754,3.0492,0.1118,1.0843,5.87,8.84,3.7,2.7,164.0,6.54,93.7,98.34
2020-01-26,2.3923,3.101,3.8316,1.0438,4.06,10.27,0.17,2.57,294.8,0.09,86.44,62.38
2020-01-27,1.4047,2.9983,0.7205,1.1042,3.86,8.5,0.08,4.29,230.8,0.14,93.91,96.67
2020-01-28,1.3078,3.1286,0.2333,1.0937,8.0,11.47,6.12,4.45,243.9,0.65,96.38,98.9
2020-01-29,1.8624,3.0461,1.6039,1.3774,8.42,13.33,5.71,2.84,243.7,0.58,91.4,99.45
2020-01-30,1.519,3.1637,0.679,1.2096,7.68,11.41,5.44,3.2,240.4,0.94,89.32,95.84
2020-01-31,1.9843,3.2417,1.7134,1.3682,8.48,13.94,5.59,2.64,246.6,0.9,92.95,88.42
2020-02-01,2.3906,3.293,3.8786,1.2734,10.85,17.13,6.55,3.08,269.8,0.55,89.21,67.67
2020-02-02,1.6474,3.4229,1.7381,1.1434,8.64,14.22,5.51,1.18,304.4,0.0,92.49,83.03
2020-02-03,3.1303,3.4918,6.1315,0.871,10.17,17.15,5.52,1.86,338.3,0.0,80.18,35.82
2020-02-04,3.462,3.5777,6.8122,0.7063,9.06,18.15,2.71,3.26,7.2,0.0,81.44,9.47
2020-02-05,3.6226,3.7054,7.8974,0.4994,5.5,12.89,-0.31,3.48,65.1,0.0,73.7,0.33
2020-02-06,3.0821,3.6168,5.2056,0.9576,5.97,10.82,2.14,2.31,115.8,0.0,87.19,47.14
2020-02-07,3.1001,3.4582,4.1446,1.3625,6.87,13.17,2.65,1.88,198.8,0.0,85.69,47.04
2020-02-08,1.5358,3.3365,0.8095,1.1945,6.47,11.84,3.68,1.89,254.3,0.11,90.09,67.3
2020-02-09,1.6164,3.5959,0.6864,1.2847,5.77,10.48,2.84,1.9,222.4,0.01,94.04,92.85
2020-02-10,2.6669,3.6194,3.6672,1.1599,8.22,15.77,4.44,2.31,291.4,0.08,91.34,51.17
2020-02-11,2.0626,3.6929,1.8214,1.5175,8.45,13.72,4.62,2.08,356.7,0.01,88.09,89.73
2020-02-12,1.8809,3.4056,0.2364,1.596,8.67,13.36,5.02,1.92,46.8,0.04,90.84,99.53
2020-02-13,1.9303,3.7843,2.0628,1.1705,9.05,14.11,4.91,2.26,286.2,0.09,87.27,66.52
2020-02-14,2.9906,4.003,4.4436,1.103,8.01,14.1,4.19,1.98,19.1,0.85,85.58,37.92
2020-02-15,3.9449,4.0541,6.8263,0.9098,8.46,14.86,3.32,1.86,208.8,0.0,82.06,17.37
2020-02-16,3.8899,4.1854,7.2708,0.8578,8.21,15.88,3.02,3.13,230.2,0.0,86.75,15.18
2020-02-17,1.5545,3.9823,0.3691,1.2835,6.88,12.77,3.7,2.71,304.8,0.16,89.57,84.89
2020-02-18,3.035,4.218,4.5778,1.3274,6.64,12.7,1.48,3.17,38.7,0.04,78.45,38.42
2020-02-19,4.4054,4.4244,8.8241,0.5712,6.93,13.87,-0.49,2.04,37.9,0.0,64.6,1.61
2020-02-20,4.4731,4.4801,8.9489,0.5042,8.06,15.57,1.92,1.4,55.7,0.0,62.09,1.34
2020-02-21,4.5552,4.5638,9.0744,0.5196,8.64,17.35,0.71,2.71,49.3,0.0,61.9,1.9
2020-02-22,4.5931,4.6433,8.9294,0.6473,10.06,20.19,3.35,2.46,25.5,0.0,55.33,7.96
2020-02-23,4.6243,4.6738,8.8409,0.5623,10.53,19.88,3.19,2.13,43.0,0.0,53.6,3.18
2020-02-24,4.6687,4.7275,8.8651,0.6698,10.45,19.6,3.41,2.3,351.2,0.0,53.09,5.85
2020-02-25,3.2052,4.4774,1.4371,2.3923,8.49,16.28,3.34,4.17,316.4,0.0,73.0,78.22
2020-02-26,4.6085,4.7496,8.2159,0.7541,6.89,14.17,1.24,3.65,325.6,0.0,74.29,27.4
2020-02-27,4.3634,4.4474,5.3232,1.5629,7.23,15.9,1.67,3.96,308.8,0.0,74.49,17.59
2020-02-28,4.1045,4.5118,4.0118,2.2651,8.56,16.83,1.32,2.8,227.7,0.0,73.94,58.56
2020-02-29,2.3609,4.5862,0.8568,1.8478,7.45,11.65,2.92,5.6,235.6,0.05,90.45,79.42
2020-03-01,2.3074,4.7458,0.5868,1.8566,8.15,12.79,3.25,6.73,233.0,4.16,90.45,95.0
2020-03-02,3.3094,4.9625,3.2014,1.8298,7.93,10.27,1.37,9.74,276.9,3.2,70.83,76.43
2020-03-03,2.5591,4.8094,2.2106,1.5283,7.38,14.82,0.86,6.05,266.5,0.93,88.64,83.66
2020-03-04,3.4481,4.883,3.1488,2.1362,10.38,16.92,6.26,3.8,280.1,1.45,82.06,70.77
2020-03-05,2.9789,5.0882,3.0036,1.4318,9.09,14.23,4.83,6.31,273.6,0.91,79.68,80.02
2020-03-06,3.3866,5.2704,3.5467,1.8593,5.43,10.25,1.04,6.96,314.3,0.18,69.33,63.14
2020-03-07,4.1374,5.0818,3.3139,2.8123,6.34,14.56,-0.65,3.82,343.6,0.0,73.21,65.46
2020-03-08,3.967,5.2685,3.5328,2.2886,7.32,15.89,0.67,2.54,318.8,0.0,73.35,47.73
2020-03-09,4.8394,5.3707,6.0108,1.9411,8.43,16.0,2.29,4.22,340.5,0.0,70.72,60.66
2020-03-10,4.7016,5.2975,4.589,2.5714,11.35,20.64,3.98,2.18,309.1,0.0,69.47,69.22
2020-03-11,5.1967,5.4276,7.6594,1.1674,15.07,23.39,6.17,1.82,312.4,0.0,62.86,38.82
2020-03-12,4.1213,5.2572,2.3806,3.1272,15.88,23.94,9.31,2.39,235.8,0.0,61.27,79.66
2020-03-13,4.8029,5.1619,5.359,1.8758,14.11,21.24,7.38,2.92,10.9,0.0,70.97,54.0
2020-03-14,5.4686,5.5418,8.285,0.9262,12.96,20.81,5.88,2.39,38.5,0.0,65.92,7.01
2020-03-15,4.249,5.2318,3.006,2.3002,11.41,17.31,5.25,3.7,201.1,6.14,77.52,56.18
2020-03-16,2.3218,5.7574,1.08,1.656,5.58,9.57,2.41,4.25,42.8,21.95,80.21,93.74
2020-03-17,2.9239,4.8967,0.7752,2.2116,8.81,15.94,2.23,4.12,81.5,2.27,83.73,85.07
2020-03-18,3.3031,4.8785,0.2407,2.7463,11.21,17.71,5.99,2.97,65.0,0.0,76.8,96.39
2020-03-19,4.3502,5.0482,2.0153,2.741,10.0,16.06,4.8,2.46,121.9,0.01,74.3,78.37
2020-03-20,1.8029,4.9099,0.2482,1.4921,9.21,14.44,5.72,3.95,131.6,0.22,81.09,86.46
2020-03-21,1.3661,5.3429,0.2352,1.0706,6.96,10.4,4.31,3.12,141.7,2.52,89.24,95.47
2020-03-22,3.0485,5.5066,0.7301,2.3856,6.88,11.09,3.25,2.35,55.7,3.44,84.27,94.03
2020-03-23,3.3394,5.8862,1.0087,2.4718,8.52,13.69,5.11,3.5,92.4,5.55,81.44,93.98
2020-03-24,3.6674,5.7199,1.4506,2.5728,9.22,15.49,4.38,4.25,75.5,0.4,76.17,86.56
2020-03-25,5.6069,6.0698,6.0967,2.0614,8.3,15.89,3.21,2.2,307.8,0.05,73.03,34.21
2020-03-26,6.2837,6.378,8.8997,1.1112,6.25,13.96,-0.21,4.61,6.4,0.0,65.04,14.86
2020-03-27,4.5991,6.3521,4.494,2.2788,4.53,10.75,-0.95,3.88,87.7,0.36,70.04,61.87
2020-03-28,6.2688,6.4534,8.9782,1.0675,7.29,15.23,-0.77,2.18,46.7,0.0,64.35,9.06
2020-03-29,5.8171,6.3163,6.9161,1.6723,9.96,17.93,1.84,2.49,357.1,0.02,61.76,41.27
2020-03-30,2.4581,6.1339,0.157,2.0213,4.21,7.54,0.29,5.96,37.5,4.19,72.7,99.69
2020-03-31,1.8394,6.4913,0.5093,1.3601,3.96,8.3,-0.14,5.75,99.4,21.7,93.62,99.1
2020-04-01,3.6797,6.5304,2.2553,2.3366,8.61,13.29,5.22,2.03,227.1,7.49,78.29,76.55
2020-04-02,4.615,6.5611,4.4213,2.0659,8.29,13.79,2.55,2.93,18.1,0.47,74.09,50.01
2020-04-03,6.8167,6.857,9.9206,0.9571,8.46,16.22,-0.57,2.04,37.7,0.0,61.37,3.73
2020-04-04,6.3106,6.9031,7.3037,1.7534,9.62,17.26,0.3,4.41,142.0,0.0,67.8,46.12
2020-04-05,4.9116,6.553,2.5181,3.1315,11.71,17.56,6.36,4.32,185.8,0.19,78.47,92.7
2020-04-06,3.3362,6.4325,0.3377,2.7218,11.77,16.24,9.63,3.38,210.0,3.07,89.53,97.82
2020-04-07,3.4598,6.5746,1.2389,2.4626,12.67,17.06,8.31,2.39,190.2,7.24,84.45,92.08
2020-04-08,5.4379,6.6029,4.6843,2.4907,14.04,19.33,8.39,1.76,148.3,0.55,76.72,63.18
2020-04-09,2.6503,6.3482,0.0739,2.189,12.24,16.38,8.31,2.3,139.8,4.34,83.25,98.17
2020-04-10,2.3112,6.7049,0.816,1.7558,11.84,14.88,9.35,1.98,139.1,9.99,88.45,98.94
2020-04-11,4.1042,6.2746,1.3834,3.1152,12.4,15.96,9.44,2.06,149.6,1.76,84.42,96.65
2020-04-12,6.3994,6.7447,6.7946,1.8811,12.33,18.44,6.79,3.05,157.3,0.75,70.91,54.71
2020-04-13,4.5586,6.8006,3.1426,2.5116,11.5,15.25,7.29,1.9,168.7,1.96,80.39,82.04
2020-04-14,3.4399,6.9394,0.863,2.5298,11.43,16.17,6.39,3.27,118.9,4.55,83.45,86.52
2020-04-15,3.3113,6.9444,1.2799,2.2222,10.88,14.64,8.54,5.52,165.1,15.07,88.49,94.53
2020-04-16,3.0787,6.8801,0.883,2.2634,11.47,16.55,7.81,5.15,180.3,6.59,87.39,97.66
2020-04-17,4.3207,6.9888,0.8393,3.3622,11.95,16.09,9.44,4.1,206.2,2.11,83.92,90.39
2020-04-18,4.7602,6.7279,0.9953,3.7598,12.87,16.58,8.59,1.01,306.4,0.69,76.67,91.56
2020-04-19,3.983,6.9554,0.4507,3.1906,10.97,14.45,7.43,2.7,11.3,16.99,86.7,87.91
2020-04-20,5.7166,7.0944,3.943,3.1522,10.52,16.64,4.36,2.93,257.1,0.64,81.48,59.82
2020-04-21,2.7166,7.1393,0.115,2.2358,9.44,13.45,6.22,2.95,317.2,1.79,86.4,97.99
2020-04-22,4.7386,7.2605,3.6972,3.1344,12.1,18.7,4.41,2.18,356.6,0.33,75.57,92.07
2020-04-23,3.5928,7.2583,1.6452,2.3378,13.42,18.33,7.95,2.08,142.8,0.08,77.44,86.44
2020-04-24,6.1694,7.0166,4.0922,3.4406,13.67,17.7,8.62,2.24,124.2,0.47,79.68,76.76
2020-04-25,5.9117,7.1705,4.1981,2.6938,13.56,18.89,9.3,1.97,86.1,0.43,79.46,63.76
2020-04-26,5.1917,7.2007,2.3066,3.1126,12.94,17.38,8.63,2.71,247.1,0.95,81.06,91.67
2020-04-27,4.5182,7.2722,0.9547,3.4889,10.15,15.14,5.3,3.94,241.7,1.5,79.68,88.31
2020-04-28,5.1938,7.7321,2.8567,3.3773,10.48,16.13,4.96,3.3,268.4,0.74,75.92,65.87
2020-04-29,6.6523,7.7242,6.4524,2.6698,11.17,17.15,5.07,4.86,243.6,0.0,75.7,56.74
2020-04-30,5.3758,7.6181,3.1879,3.1469,12.66,18.07,7.61,4.91,248.7,0.01,76.74,85.18
2020-05-01,4.7539,7.5418,3.2066,3.1241,15.18,22.03,8.68,4.29,261.2,0.02,79.69,83.68
2020-05-02,7.0006,7.7366,7.325,3.1663,16.95,24.02,10.54,2.85,263.2,0.0,75.91,74.75
2020-05-03,7.5281,7.8749,8.2944,2.293,19.32,26.11,9.63,2.45,164.1,0.0,66.97,68.24
2020-05-04,5.3472,7.7004,3.7315,2.958,18.97,28.72,12.16,4.7,187.5,0.0,66.09,77.72
2020-05-05,7.025,8.1979,6.4394,3.6451,15.19,20.89,10.04,2.33,239.6,0.0,64.16,45.21
2020-05-06,7.5439,8.0686,7.6819,2.7732,16.01,22.67,7.91,1.82,22.8,0.0,61.08,45.86
2020-05-07,4.9692,7.5667,0.8441,3.9079,16.44,21.64,11.21,4.59,118.4,0.05,72.76,95.87
2020-05-08,7.373,7.7501,6.9156,2.3892,17.87,24.86,9.58,2.62,170.2,0.29,64.58,40.01
2020-05-09,6.1241,7.8178,2.868,3.9372,15.7,20.66,10.79,3.71,218.6,0.27,68.83,69.21
2020-05-10,6.0278,8.0167,4.343,3.1908,12.63,17.84,8.84,4.07,263.7,1.96,69.91,75.56
2020-05-11,5.5279,8.0446,2.9098,3.4603,12.76,17.89,7.44,4.52,240.6,1.26,77.18,73.67
2020-05-12,2.0714,7.9123,0.0768,1.6894,10.07,12.97,7.91,2.41,186.3,18.22,90.49,93.06
2020-05-13,4.3531,7.9963,2.1461,3.0214,12.64,17.81,8.0,2.94,225.2,4.37,76.95,97.0
2020-05-14,3.1721,8.022,0.1104,2.5673,10.82,13.0,9.27,2.67,237.2,7.87,80.83,99.69
2020-05-15,4.0807,7.8943,0.5323,3.2239,12.47,17.2,7.97,1.88,74.6,7.46,78.09,98.95
2020-05-16,5.2798,7.788,3.0202,2.9081,13.33,18.66,8.22,4.09,41.5,2.1,74.85,85.54
2020-05-17,7.7712,8.2229,8.2711,2.154,13.51,20.93,5.31,3.43,41.6,0.11,67.26,19.91
2020-05-18,8.431,8.4326,11.4982,0.8926,16.5,24.72,7.31,3.03,13.7,0.0,62.2,0.9
2020-05-19,8.3146,8.4394,10.5034,1.2998,17.99,25.58,9.51,2.9,40.5,0.0,63.22,13.62
2020-05-20,8.4967,8.5121,11.5836,0.8335,19.67,28.09,10.28,2.46,6.9,0.0,57.67,4.15
2020-05-21,8.2922,8.3676,10.1064,1.4803,21.02,28.42,11.39,2.47,44.4,0.0,54.04,10.23
2020-05-22,8.1238,8.1679,9.6082,1.481,22.28,29.45,14.29,3.04,257.9,0.0,60.45,7.96
2020-05-23,7.8698,8.0849,8.1833,2.123,22.68,29.5,15.49,3.15,356.8,0.0,59.43,20.71
2020-05-24,7.3601,7.9925,6.6737,2.9724,20.41,26.42,13.48,3.49,79.5,0.07,62.14,52.72
2020-05-25,6.4577,7.8252,4.7057,2.7271,20.54,27.17,14.83,2.45,86.3,5.28,71.49,61.75
2020-05-26,5.7982,7.9824,3.3451,3.3367,18.78,22.98,14.55,3.78,72.7,1.69,75.42,49.47
2020-05-27,8.107,8.2706,9.5285,1.4378,20.4,27.44,12.91,3.81,112.0,0.0,62.44,11.34
2020-05-28,8.4007,8.4262,10.4268,1.211,19.63,26.98,12.08,2.91,122.6,0.0,58.48,2.01
2020-05-29,8.3635,8.4487,10.1587,1.4357,21.16,29.08,11.07,0.89,112.4,0.01,55.43,10.53
2020-05-30,8.0654,8.4449,8.6654,1.9272,23.14,30.08,14.21,1.78,153.4,0.05,53.82,42.65
2020-05-31,5.7617,8.0592,2.6722,3.4685,20.25,27.11,15.03,2.39,66.5,12.33,67.82,78.65
2020-06-01,7.2936,8.1799,4.7414,3.468,20.85,26.32,14.69,1.51,168.9,1.1,67.14,71.89
2020-06-02,6.571,8.1127,3.8299,3.5954,21.4,27.57,16.18,2.6,207.1,0.0,57.53,61.72
2020-06-03,7.2504,8.2339,6.0557,2.7535,20.3,25.54,14.13,3.79,266.8,0.94,60.99,44.46
2020-06-04,5.9251,8.3844,2.7619,3.5369,16.28,21.38,11.27,4.08,325.4,8.8,64.0,68.82
2020-06-05,8.6542,8.6621,11.2027,1.0514,18.2,26.7,8.43,2.36,264.2,0.0,58.45,0.6
2020-06-06,7.8626,8.5531,8.4106,2.0542,19.33,26.15,12.36,4.07,243.6,0.08,53.62,25.87
2020-06-07,6.354,8.4492,4.9906,2.8961,17.11,23.04,11.88,3.52,302.3,1.11,66.16,65.99
2020-06-08,7.5089,8.8054,7.0961,2.6071,14.69,21.18,8.49,4.65,15.9,0.11,55.93,52.08
2020-06-09,8.1506,8.7156,8.1778,2.7374,14.85,22.34,6.57,3.73,10.6,0.01,54.72,24.49
2020-06-10,7.1479,8.6006,4.7515,3.3574,16.34,22.71,7.92,2.29,1.0,0.0,56.95,69.63
2020-06-11,6.4553,8.6006,4.2259,3.5861,17.12,22.66,10.81,4.9,270.4,0.17,57.29,57.32
2020-06-12,5.7065,8.7379,4.5082,2.9647,13.53,19.57,6.23,5.14,250.7,2.82,62.39,69.6
2020-06-13,7.069,8.6268,5.7014,3.2182,15.49,22.59,7.48,3.23,257.7,0.53,61.75,51.71
2020-06-14,7.6469,8.5375,5.9225,3.3478,17.74,24.81,10.14,3.18,302.1,0.0,56.65,62.57
2020-06-15,7.4726,8.5548,7.2283,2.3494,18.36,25.63,10.26,2.99,303.6,0.01,57.43,57.0
2020-06-16,6.5095,8.543,4.1244,3.2263,17.79,24.45,12.45,3.68,309.3,0.16,59.86,78.91
2020-06-17,7.0118,8.6623,6.0912,2.9801,17.9,24.55,9.86,2.2,320.7,0.27,56.06,61.08
2020-06-18,8.1401,8.7818,8.9837,2.0969,19.99,27.47,10.8,2.45,330.1,0.0,52.83,28.67
2020-06-19,8.2735,8.6623,9.0638,2.2066,20.8,29.28,12.0,2.95,281.6,0.0,51.97,16.34
2020-06-20,8.6971,8.7386,11.2128,1.0982,22.7,31.2,12.94,3.01,303.8,0.0,45.53,2.7
2020-06-21,8.5822,8.6198,10.6236,1.2562,24.19,32.57,14.73,3.24,352.6,0.0,41.9,4.1
2020-06-22,8.5243,8.5558,10.5012,1.2062,24.59,33.07,14.88,3.5,63.2,0.0,45.38,2.71
2020-06-23,8.2766,8.4482,8.8145,1.9188,25.86,34.65,16.27,2.88,116.9,0.0,44.64,11.77
2020-06-24,4.3872,8.0402,1.9603,2.7737,25.19,32.81,16.78,2.8,129.1,0.23,47.78,77.65
2020-06-25,7.4462,8.4166,6.6199,2.5572,25.68,33.66,17.01,3.28,162.7,0.16,44.9,37.51
2020-06-26,7.7801,8.4202,7.1491,2.79,23.27,30.0,16.6,3.42,232.1,0.37,43.45,32.3
2020-06-27,8.3388,8.5963,9.799,1.5012,23.34,31.42,14.65,2.56,278.6,0.0,47.74,26.96
2020-06-28,8.3441,8.5694,10.3459,1.4532,25.74,33.49,16.53,2.02,326.5,0.0,44.81,10.04
2020-06-29,8.5618,8.6218,11.0076,1.1558,27.06,35.78,17.51,2.47,323.4,0.0,42.28,3.03
2020-06-30,8.3618,8.5392,9.8074,1.6382,27.39,36.37,17.49,3.31,236.5,0.04,41.55,11.02
2020-07-01,8.243,8.7305,9.923,1.5437,27.03,34.61,18.31,3.63,276.7,0.0,36.57,17.78
2020-07-02,8.3866,8.7132,9.7068,1.7954,25.44,33.06,17.37,4.03,294.2,0.0,38.37,14.48
2020-07-03,8.7415,8.7614,11.3419,1.0586,23.18,31.67,14.67,3.85,23.3,0.0,41.12,3.66
2020-07-04,8.9126,8.9534,12.1558,0.8544,24.49,33.83,14.03,3.64,27.5,0.0,34.09,3.26
2020-07-05,8.718,8.7749,11.3407,1.0721,26.54,36.0,15.52,2.68,33.8,0.0,32.08,2.59
2020-07-06,8.1098,8.5807,9.0694,1.9752,27.82,36.68,18.24,4.75,26.2,0.0,39.41,19.17
2020-07-07,8.2822,8.5308,9.2827,1.6853,28.21,37.98,17.58,3.12,16.4,0.01,33.67,15.42
2020-07-08,4.9793,7.7515,1.235,3.4397,27.0,36.85,19.41,5.19,113.7,2.07,40.8,73.06
2020-07-09,6.6974,8.1504,4.6272,2.9863,25.73,33.25,18.48,2.8,120.7,3.98,47.99,58.87
2020-07-10,7.5751,8.0388,7.175,2.4098,25.26,32.72,17.0,2.02,69.8,0.78,51.94,28.3
2020-07-11,7.7969,8.1814,8.1358,2.0275,26.94,35.26,17.95,4.23,101.5,0.07,45.29,12.77
2020-07-12,5.8128,7.9423,3.0271,3.1738,26.61,34.15,19.1,2.78,132.3,0.48,45.83,66.87
2020-07-13,7.7998,8.2265,8.5037,1.853,26.12,33.73,18.28,3.94,47.7,0.23,48.08,17.5
2020-07-14,7.7347,8.2034,7.4503,2.2654,24.25,32.94,16.49,4.41,41.4,0.22,34.76,22.65
2020-07-15,8.2253,8.2937,10.1928,1.2804,24.21,32.66,15.88,4.85,36.4,0.0,35.59,4.79
2020-07-16,8.3256,8.466,10.3994,1.3075,25.63,35.03,15.72,3.78,41.5,0.0,38.12,17.57
2020-07-17,8.4962,8.5882,11.1667,1.103,25.72,34.91,17.21,4.79,24.1,0.0,33.24,9.31
2020-07-18,8.6508,8.6921,11.4043,1.0654,25.67,36.33,14.29,2.49,42.5,0.0,37.02,3.97
2020-07-19,8.2001,8.2987,9.6929,1.5667,27.66,37.28,17.56,3.26,223.2,0.1,30.63,5.64
2020-07-20,8.4043,8.4238,10.253,1.3524,28.2,37.13,18.3,2.6,216.9,0.0,25.2,1.49
2020-07-21,6.2407,7.8691,3.811,3.2494,28.08,36.87,19.53,4.34,131.6,1.61,38.65,43.26
2020-07-22,7.4657,8.0189,7.453,2.1257,26.65,32.26,19.29,2.49,123.1,0.53,40.65,45.09
2020-07-23,7.3776,8.0472,8.0386,1.9625,28.64,35.68,19.53,1.73,327.0,0.01,35.13,20.42
2020-07-24,7.7107,8.0724,8.8236,1.7844,29.44,37.1,21.82,3.48,356.1,0.03,35.32,16.55
2020-07-25,8.101,8.2102,10.159,1.2492,28.04,36.96,18.48,3.37,353.6,0.0,34.34,9.14
2020-07-26,8.2757,8.2891,10.8504,1.0658,29.74,38.8,19.5,2.65,284.6,0.0,27.64,1.67
2020-07-27,7.8737,7.9231,8.9897,1.5924,30.28,39.39,20.09,3.65,207.2,0.0,31.09,10.88
2020-07-28,6.677,7.939,6.5537,2.4566,29.73,35.71,22.19,2.1,221.6,0.0,30.11,31.13
2020-07-29,7.5638,7.8526,8.0575,2.0066,29.78,37.74,20.92,3.32,121.7,0.12,37.44,15.12
2020-07-30,6.829,7.68,6.0401,2.5375,29.94,39.0,21.44,4.6,174.7,0.49,34.1,28.41
2020-07-31,8.0842,8.1473,10.4155,1.1724,30.57,38.51,22.99,2.55,239.5,0.0,24.27,6.74
2020-08-01,8.2152,8.2764,11.0138,1.0572,29.28,38.31,20.0,3.42,299.0,0.0,20.75,4.23
2020-08-02,7.3745,7.9757,7.939,2.1492,27.06,35.92,18.46,4.32,358.2,0.0,38.88,38.77
2020-08-03,7.6334,8.0316,8.5106,2.3705,25.17,32.93,18.16,5.08,20.8,0.0,36.54,67.59
2020-08-04,7.969,8.0119,10.9226,0.9528,24.87,33.4,15.79,3.34,36.1,0.0,37.75,9.73
2020-08-05,7.8888,7.9248,10.6106,0.9938,27.44,36.47,17.68,2.36,49.6,0.0,31.06,3.97
2020-08-06,7.2468,7.4575,7.8943,1.8857,29.47,38.39,20.76,3.45,137.7,0.0,34.89,10.13
2020-08-07,7.2698,7.4851,7.9531,1.9769,30.0,38.48,21.18,3.12,195.0,0.0,33.56,15.7
2020-08-08,4.9111,7.2461,2.1648,3.2206,30.3,36.89,21.91,2.29,168.8,0.02,29.54,59.82
2020-08-09,7.2278,7.4854,7.4923,2.1821,30.0,38.05,21.6,3.48,211.0,0.0,28.51,34.27
2020-08-10,3.323,7.0171,0.7087,2.4554,29.12,34.69,22.04,3.31,189.6,0.27,27.5,92.58
2020-08-11,1.7422,6.8237,0.2306,1.398,23.92,30.92,18.19,4.58,144.8,20.33,50.95,91.6
2020-08-12,6.9298,7.4242,7.3253,1.973,21.25,27.89,15.08,2.78,221.7,2.76,61.47,25.24
2020-08-13,7.3176,7.5547,9.0072,1.469,23.17,30.14,15.2,2.49,239.2,0.02,52.47,10.32
2020-08-14,7.248,7.5326,9.1942,1.4304,24.6,32.06,17.21,2.97,205.7,0.0,41.62,8.78
2020-08-15,7.7335,7.7832,11.2097,0.8138,22.47,29.77,16.38,3.87,245.8,0.0,33.86,2.24
2020-08-16,7.6106,7.6442,10.7911,0.8498,20.74,28.48,13.09,2.99,292.5,0.0,45.21,3.56
2020-08-17,6.7682,7.3884,6.9955,2.5714,21.77,29.35,14.2,3.07,274.7,0.0,52.08,37.68
2020-08-18,5.3508,7.1798,2.7122,3.5359,23.58,30.07,16.73,2.27,264.5,0.01,55.69,70.28
2020-08-19,7.5406,7.5614,11.0594,0.7714,24.86,32.95,18.59,3.84,232.8,0.0,36.67,2.67
2020-08-20,7.1808,7.5835,9.8009,1.4304,24.93,33.11,17.25,3.89,216.6,0.0,27.88,15.64
2020-08-21,6.9454,7.26,9.6271,0.9972,25.02,32.3,18.38,4.16,242.1,0.18,49.66,18.25
2020-08-22,7.4383,7.5698,11.0842,0.7966,24.39,33.16,15.59,2.61,352.1,0.0,34.06,5.38
